machine_id,shift_date,shift,planned_time_mins,actual_run_time_mins,good_units,total_units,downtime_mins,downtime_reason,availability,quality,oee
M05,2025-04-24,Day,480,397,720,728,83,Material Shortage,0.8271,0.989,0.818
M05,2025-04-24,Night,480,366,656,663,114,Changeover,0.7625,0.9894,0.7544
M06,2025-04-24,Day,480,362,575,708,118,Quality Check Hold,0.7542,0.8121,0.6125
M06,2025-04-24,Night,480,401,529,706,79,Quality Check Hold,0.8354,0.7493,0.626
M07,2025-04-24,Day,480,445,727,970,35,Electrical Fault,0.9271,0.7495,0.6949
M07,2025-04-24,Night,480,401,690,920,79,None,0.8354,0.75,0.6266
M08,2025-04-24,Day,480,440,753,899,40,Mechanical Failure,0.9167,0.8376,0.7678
M08,2025-04-24,Night,480,439,650,806,41,Material Shortage,0.9146,0.8065,0.7376
M01,2025-04-25,Day,480,468,864,1019,12,Operator Break,0.975,0.8479,0.8267
M01,2025-04-25,Night,480,403,711,835,77,Mechanical Failure,0.8396,0.8515,0.7149
M02,2025-04-25,Day,480,338,595,602,142,Operator Break,0.7042,0.9884,0.696
M02,2025-04-25,Night,480,469,778,1038,11,None,0.9771,0.7495,0.7323
M03,2025-04-25,Day,480,406,870,930,74,Mechanical Failure,0.8458,0.9355,0.7912
M03,2025-04-25,Night,480,385,681,832,95,Material Shortage,0.8021,0.8185,0.6565
M04,2025-04-25,Day,480,340,749,757,140,Quality Check Hold,0.7083,0.9894,0.7008
M04,2025-04-25,Night,480,393,578,735,87,Mechanical Failure,0.8188,0.7864,0.6439
M05,2025-04-25,Day,480,423,862,958,57,Material Shortage,0.8812,0.8998,0.7929
M05,2025-04-25,Night,480,361,684,691,119,Changeover,0.7521,0.9899,0.7445
M06,2025-04-25,Day,480,369,699,853,111,Material Shortage,0.7688,0.8195,0.63
M06,2025-04-25,Night,480,393,523,698,87,Operator Break,0.8188,0.7493,0.6135
M07,2025-04-25,Day,480,436,668,891,44,Material Shortage,0.9083,0.7497,0.681
M07,2025-04-25,Night,480,469,744,992,11,Electrical Fault,0.9771,0.75,0.7328
M08,2025-04-25,Day,480,462,790,997,18,Quality Check Hold,0.9625,0.7924,0.7627
M08,2025-04-25,Night,480,361,826,875,119,Planned Maintenance,0.7521,0.944,0.71
M01,2025-04-26,Day,480,416,795,871,64,Mechanical Failure,0.8667,0.9127,0.791
M01,2025-04-26,Night,480,367,667,728,113,None,0.7646,0.9162,0.7005
M02,2025-04-26,Day,480,350,782,790,130,Mechanical Failure,0.7292,0.9899,0.7218
M02,2025-04-26,Night,480,465,633,845,15,Mechanical Failure,0.9688,0.7491,0.7257
M03,2025-04-26,Day,480,429,772,901,51,Operator Break,0.8938,0.8568,0.7658
M03,2025-04-26,Night,480,378,545,696,102,Changeover,0.7875,0.783,0.6166
M04,2025-04-26,Day,480,352,779,794,128,Changeover,0.7333,0.9811,0.7194
M04,2025-04-26,Night,480,365,640,758,115,Electrical Fault,0.7604,0.8443,0.642
M05,2025-04-26,Day,480,397,849,858,83,Material Shortage,0.8271,0.9895,0.8184
M05,2025-04-26,Night,480,421,732,908,59,Changeover,0.8771,0.8062,0.7071
M06,2025-04-26,Day,480,376,653,760,104,Planned Maintenance,0.7833,0.8592,0.673
M06,2025-04-26,Night,480,429,623,831,51,None,0.8938,0.7497,0.6701
M07,2025-04-26,Day,480,470,657,876,10,Operator Break,0.9792,0.75,0.7344
M07,2025-04-26,Night,480,350,616,806,130,Electrical Fault,0.7292,0.7643,0.5573
M08,2025-04-26,Day,480,406,690,759,74,Electrical Fault,0.8458,0.9091,0.7689
M08,2025-04-26,Night,480,453,771,1028,27,Material Shortage,0.9438,0.75,0.7078
M01,2025-04-27,Day,480,339,597,604,141,Mechanical Failure,0.7062,0.9884,0.698
M01,2025-04-27,Night,480,369,708,757,111,Mechanical Failure,0.7688,0.9353,0.7191
M02,2025-04-27,Day,480,431,864,940,49,Operator Break,0.8979,0.9191,0.8253
M02,2025-04-27,Night,480,393,744,835,87,Changeover,0.8188,0.891,0.7296
M03,2025-04-27,Day,480,432,676,796,48,Planned Maintenance,0.9,0.8492,0.7643
M03,2025-04-27,Night,480,456,663,884,24,Planned Maintenance,0.95,0.75,0.7125
M04,2025-04-27,Day,480,388,758,876,92,Mechanical Failure,0.8083,0.8653,0.6994
M04,2025-04-27,Night,480,425,642,856,55,Electrical Fault,0.8854,0.75,0.664
M05,2025-04-27,Day,480,465,828,909,15,Quality Check Hold,0.9688,0.9109,0.8825
M05,2025-04-27,Night,480,385,906,938,95,Quality Check Hold,0.8021,0.9659,0.7747
M06,2025-04-27,Day,480,402,563,721,78,None,0.8375,0.7809,0.654
M06,2025-04-27,Night,480,408,657,876,72,Mechanical Failure,0.85,0.75,0.6375
M07,2025-04-27,Day,480,410,704,939,70,Electrical Fault,0.8542,0.7497,0.6404
M07,2025-04-27,Night,480,397,618,825,83,Planned Maintenance,0.8271,0.7491,0.6196
M08,2025-04-27,Day,480,356,746,754,124,Mechanical Failure,0.7417,0.9894,0.7338
M08,2025-04-27,Night,480,371,781,802,109,Electrical Fault,0.7729,0.9738,0.7527
M01,2025-04-28,Day,480,450,750,898,30,Quality Check Hold,0.9375,0.8352,0.783
M01,2025-04-28,Night,480,444,881,1069,36,Mechanical Failure,0.925,0.8241,0.7623
M02,2025-04-28,Day,480,445,714,896,35,Changeover,0.9271,0.7969,0.7388
M02,2025-04-28,Night,480,426,821,1012,54,Planned Maintenance,0.8875,0.8113,0.72
M03,2025-04-28,Day,480,354,731,739,126,Changeover,0.7375,0.9892,0.7295
M03,2025-04-28,Night,480,369,585,657,111,Changeover,0.7688,0.8904,0.6845
M04,2025-04-28,Day,480,387,848,920,93,Planned Maintenance,0.8062,0.9217,0.7431
M04,2025-04-28,Night,480,406,673,874,74,Material Shortage,0.8458,0.77,0.6513
M05,2025-04-28,Day,480,435,848,950,45,Planned Maintenance,0.9062,0.8926,0.8089
M05,2025-04-28,Night,480,386,617,684,94,Planned Maintenance,0.8042,0.902,0.7254
M06,2025-04-28,Day,480,379,557,684,101,Changeover,0.7896,0.8143,0.643
M06,2025-04-28,Night,480,392,534,713,88,Operator Break,0.8167,0.7489,0.6116
M07,2025-04-28,Day,480,457,672,897,23,Material Shortage,0.9521,0.7492,0.7133
M07,2025-04-28,Night,480,453,781,1042,27,Planned Maintenance,0.9438,0.7495,0.7074
M08,2025-04-28,Day,480,367,794,803,113,Quality Check Hold,0.7646,0.9888,0.756
M08,2025-04-28,Night,480,378,771,838,102,None,0.7875,0.92,0.7245
M01,2025-04-29,Day,480,410,848,874,70,Planned Maintenance,0.8542,0.9703,0.8288
M01,2025-04-29,Night,480,343,610,617,137,Changeover,0.7146,0.9887,0.7065
M02,2025-04-29,Day,480,426,779,940,54,Changeover,0.8875,0.8287,0.7355
M02,2025-04-29,Night,480,394,645,776,86,Planned Maintenance,0.8208,0.8312,0.6822
M03,2025-04-29,Day,480,424,639,760,56,Material Shortage,0.8833,0.8408,0.7427
M03,2025-04-29,Night,480,457,707,943,23,Operator Break,0.9521,0.7497,0.7138
M04,2025-04-29,Day,480,384,595,698,96,Planned Maintenance,0.8,0.8524,0.6819
M04,2025-04-29,Night,480,360,666,838,120,None,0.75,0.7947,0.596
M05,2025-04-29,Day,480,400,746,754,80,Mechanical Failure,0.8333,0.9894,0.8245
M05,2025-04-29,Night,480,355,557,605,125,Changeover,0.7396,0.9207,0.6809
M06,2025-04-29,Day,480,355,612,678,125,Mechanical Failure,0.7396,0.9027,0.6676
M06,2025-04-29,Night,480,458,613,818,22,Electrical Fault,0.9542,0.7494,0.7151
M07,2025-04-29,Day,480,370,689,844,110,None,0.7708,0.8164,0.6293
M08,2025-04-29,Day,480,442,891,994,38,Mechanical Failure,0.9208,0.8964,0.8254
M08,2025-04-29,Night,480,404,775,918,76,Material Shortage,0.8417,0.8442,0.7106
M01,2025-04-30,Day,480,338,729,737,142,Changeover,0.7042,0.9891,0.6965
M01,2025-04-30,Night,480,403,707,776,77,Planned Maintenance,0.8396,0.9111,0.765
M02,2025-04-30,Day,480,416,769,835,64,Changeover,0.8667,0.921,0.7982
M02,2025-04-30,Night,480,349,571,635,131,Changeover,0.7271,0.8992,0.6538
M03,2025-04-30,Day,480,358,752,790,122,Operator Break,0.7458,0.9519,0.7099
M03,2025-04-30,Night,480,440,560,747,40,Planned Maintenance,0.9167,0.7497,0.6872
M04,2025-04-30,Day,480,387,775,847,93,Operator Break,0.8062,0.915,0.7377
M04,2025-04-30,Night,480,401,551,735,79,Mechanical Failure,0.8354,0.7497,0.6263
M05,2025-04-30,Day,480,436,921,985,44,Mechanical Failure,0.9083,0.935,0.8493
M05,2025-04-30,Night,480,416,823,944,64,Material Shortage,0.8667,0.8718,0.7556
M06,2025-04-30,Day,480,347,718,767,133,Operator Break,0.7229,0.9361,0.6767
M06,2025-04-30,Night,480,402,618,825,78,Planned Maintenance,0.8375,0.7491,0.6274
M07,2025-04-30,Day,480,363,477,614,117,Material Shortage,0.7562,0.7769,0.5875
M07,2025-04-30,Night,480,372,642,857,108,Operator Break,0.775,0.7491,0.5806
M08,2025-04-30,Day,480,354,721,729,126,Operator Break,0.7375,0.989,0.7294
M08,2025-04-30,Night,480,379,579,667,101,None,0.7896,0.8681,0.6855
M01,2025-05-01,Day,480,353,639,646,127,Material Shortage,0.7354,0.9892,0.7275
M01,2025-05-01,Night,480,346,682,689,134,Electrical Fault,0.7208,0.9898,0.7134
M02,2025-05-01,Day,480,367,683,690,113,Electrical Fault,0.7646,0.9899,0.7569
M02,2025-05-01,Night,480,450,792,1057,30,Changeover,0.9375,0.7493,0.7025
M03,2025-05-01,Day,480,469,842,1097,11,None,0.9771,0.7675,0.7499
M03,2025-05-01,Night,480,454,627,836,26,Mechanical Failure,0.9458,0.75,0.7093
M04,2025-05-01,Day,480,360,620,658,120,Mechanical Failure,0.75,0.9422,0.7066
M05,2025-05-01,Day,480,383,806,815,97,Planned Maintenance,0.7979,0.989,0.7891
M05,2025-05-01,Night,480,429,812,1017,51,Mechanical Failure,0.8938,0.7984,0.7136
M06,2025-05-01,Day,480,392,562,663,88,Material Shortage,0.8167,0.8477,0.6923
M06,2025-05-01,Night,480,404,619,826,76,Planned Maintenance,0.8417,0.7494,0.6308
M07,2025-05-01,Day,480,430,675,901,50,Operator Break,0.8958,0.7492,0.6711
M07,2025-05-01,Night,480,343,458,573,137,Material Shortage,0.7146,0.7993,0.5712
M08,2025-05-01,Day,480,406,646,717,74,Electrical Fault,0.8458,0.901,0.7621
M08,2025-05-01,Night,480,455,758,1011,25,Planned Maintenance,0.9479,0.7498,0.7107
M01,2025-05-02,Day,480,421,742,762,59,Quality Check Hold,0.8771,0.9738,0.8541
M01,2025-05-02,Night,480,344,769,777,136,Mechanical Failure,0.7167,0.9897,0.7093
M02,2025-05-02,Day,480,423,733,855,57,Mechanical Failure,0.8812,0.8573,0.7555
M02,2025-05-02,Night,480,355,566,632,125,Changeover,0.7396,0.8956,0.6624
M03,2025-05-02,Day,480,430,833,1003,50,Material Shortage,0.8958,0.8305,0.744
M03,2025-05-02,Night,480,356,734,801,124,None,0.7417,0.9164,0.6797
M04,2025-05-02,Day,480,419,683,892,61,Material Shortage,0.8729,0.7657,0.6684
M04,2025-05-02,Night,480,357,641,809,123,Mechanical Failure,0.7438,0.7923,0.5893
M05,2025-05-02,Day,480,439,970,1034,41,Operator Break,0.9146,0.9381,0.858
M05,2025-05-02,Night,480,423,594,760,57,Mechanical Failure,0.8812,0.7816,0.6887
M06,2025-05-02,Day,480,346,507,591,134,Electrical Fault,0.7208,0.8579,0.6184
M06,2025-05-02,Night,480,405,570,761,75,Operator Break,0.8438,0.749,0.632
M07,2025-05-02,Day,480,379,551,681,101,Planned Maintenance,0.7896,0.8091,0.6389
M07,2025-05-02,Night,480,442,722,963,38,Planned Maintenance,0.9208,0.7497,0.6903
M08,2025-05-02,Day,480,385,798,807,95,Mechanical Failure,0.8021,0.9888,0.7931
M08,2025-05-02,Night,480,457,692,923,23,Mechanical Failure,0.9521,0.7497,0.7138
M01,2025-05-03,Day,480,453,750,891,27,Changeover,0.9438,0.8418,0.7945
M01,2025-05-03,Night,480,390,595,647,90,Planned Maintenance,0.8125,0.9196,0.7472
M02,2025-05-03,Day,480,357,812,829,123,Electrical Fault,0.7438,0.9795,0.7286
M02,2025-05-03,Night,480,353,636,670,127,Changeover,0.7354,0.9493,0.6981
M03,2025-05-03,Day,480,367,613,620,113,Changeover,0.7646,0.9887,0.756
M04,2025-05-03,Day,480,385,819,914,95,Mechanical Failure,0.8021,0.8961,0.7188
M04,2025-05-03,Night,480,406,670,894,74,Material Shortage,0.8458,0.7494,0.6338
M05,2025-05-03,Day,480,336,620,627,144,Electrical Fault,0.7,0.9888,0.6922
M05,2025-05-03,Night,480,353,713,721,127,Planned Maintenance,0.7354,0.9889,0.7272
M06,2025-05-03,Day,480,413,561,748,67,Material Shortage,0.8604,0.75,0.6453
M07,2025-05-03,Day,480,346,684,777,134,Changeover,0.7208,0.8803,0.6345
M07,2025-05-03,Night,480,344,456,595,136,Changeover,0.7167,0.7664,0.5493
M08,2025-05-03,Day,480,442,790,955,38,Quality Check Hold,0.9208,0.8272,0.7617
M08,2025-05-03,Night,480,385,732,796,95,Changeover,0.8021,0.9196,0.7376
M01,2025-05-04,Day,480,354,702,710,126,Electrical Fault,0.7375,0.9887,0.7292
M01,2025-05-04,Night,480,363,756,802,117,None,0.7562,0.9426,0.7128
M02,2025-05-04,Day,480,395,676,710,85,Mechanical Failure,0.8229,0.9521,0.7835
M02,2025-05-04,Night,480,395,808,940,85,Operator Break,0.8229,0.8596,0.7074
M03,2025-05-04,Day,480,444,712,832,36,Mechanical Failure,0.925,0.8558,0.7916
M03,2025-05-04,Night,480,403,609,768,77,Quality Check Hold,0.8396,0.793,0.6658
M04,2025-05-04,Day,480,440,619,761,40,Planned Maintenance,0.9167,0.8134,0.7456
M04,2025-05-04,Night,480,457,664,886,23,Changeover,0.9521,0.7494,0.7135
M05,2025-05-04,Day,480,432,867,944,48,Mechanical Failure,0.9,0.9184,0.8266
M05,2025-05-04,Night,480,362,756,764,118,Mechanical Failure,0.7542,0.9895,0.7463
M06,2025-05-04,Day,480,347,556,665,133,Operator Break,0.7229,0.8361,0.6044
M06,2025-05-04,Night,480,381,528,704,99,Mechanical Failure,0.7938,0.75,0.5953
M07,2025-05-04,Day,480,403,667,890,77,Changeover,0.8396,0.7494,0.6292
M07,2025-05-04,Night,480,379,615,820,101,Changeover,0.7896,0.75,0.5922
M08,2025-05-04,Day,480,401,827,911,79,Operator Break,0.8354,0.9078,0.7584
M08,2025-05-04,Night,480,434,720,868,46,Mechanical Failure,0.9042,0.8295,0.75
M01,2025-05-05,Day,480,414,752,829,66,Planned Maintenance,0.8625,0.9071,0.7824
M01,2025-05-05,Night,480,412,650,770,68,Operator Break,0.8583,0.8442,0.7246
M02,2025-05-05,Day,480,356,776,784,124,None,0.7417,0.9898,0.7341
M02,2025-05-05,Night,480,433,735,981,47,Changeover,0.9021,0.7492,0.6759
M03,2025-05-05,Day,480,395,767,823,85,Changeover,0.8229,0.932,0.7669
M04,2025-05-05,Day,480,463,670,894,17,Operator Break,0.9646,0.7494,0.7229
M04,2025-05-05,Night,480,465,765,1021,15,Electrical Fault,0.9688,0.7493,0.7259
M05,2025-05-05,Day,480,424,861,905,56,Planned Maintenance,0.8833,0.9514,0.8404
M05,2025-05-05,Night,480,450,727,959,30,Changeover,0.9375,0.7581,0.7107
M06,2025-05-05,Day,480,441,648,865,39,Planned Maintenance,0.9188,0.7491,0.6883
M06,2025-05-05,Night,480,347,597,752,133,Material Shortage,0.7229,0.7939,0.5739
M07,2025-05-05,Day,480,383,643,858,97,Electrical Fault,0.7979,0.7494,0.5979
M07,2025-05-05,Night,480,468,735,980,12,Mechanical Failure,0.975,0.75,0.7312
M08,2025-05-05,Day,480,343,752,760,137,Material Shortage,0.7146,0.9895,0.7071
M08,2025-05-05,Night,480,387,657,716,93,None,0.8062,0.9176,0.7398
M01,2025-05-06,Day,480,445,906,980,35,Planned Maintenance,0.9271,0.9245,0.8571
M01,2025-05-06,Night,480,375,836,847,105,Material Shortage,0.7812,0.987,0.771
M02,2025-05-06,Day,480,438,658,792,42,Electrical Fault,0.9125,0.8308,0.7581
M02,2025-05-06,Night,480,426,640,809,54,None,0.8875,0.7911,0.7021
M03,2025-05-06,Day,480,400,674,756,80,Mechanical Failure,0.8333,0.8915,0.7429
M03,2025-05-06,Night,480,437,600,801,43,Mechanical Failure,0.9104,0.7491,0.682
M04,2025-05-06,Day,480,423,537,692,57,Planned Maintenance,0.8812,0.776,0.6838
M04,2025-05-06,Night,480,463,721,962,17,Mechanical Failure,0.9646,0.7495,0.723
M05,2025-05-06,Day,480,337,660,667,143,Changeover,0.7021,0.9895,0.6947
M05,2025-05-06,Night,480,420,671,781,60,Changeover,0.875,0.8592,0.7518
M06,2025-05-06,Day,480,382,609,747,98,Mechanical Failure,0.7958,0.8153,0.6488
M06,2025-05-06,Night,480,435,711,949,45,Changeover,0.9062,0.7492,0.6789
M07,2025-05-06,Day,480,449,711,948,31,None,0.9354,0.75,0.7016
M07,2025-05-06,Night,480,433,577,770,47,Changeover,0.9021,0.7494,0.676
M08,2025-05-06,Day,480,380,823,832,100,Quality Check Hold,0.7917,0.9892,0.7831
M08,2025-05-06,Night,480,360,571,612,120,Planned Maintenance,0.75,0.933,0.6998
M01,2025-05-07,Day,480,395,894,904,85,Planned Maintenance,0.8229,0.9889,0.8138
M01,2025-05-07,Night,480,338,773,781,142,Electrical Fault,0.7042,0.9898,0.697
M02,2025-05-07,Day,480,401,736,794,79,Quality Check Hold,0.8354,0.927,0.7744
M02,2025-05-07,Night,480,370,699,828,110,Planned Maintenance,0.7708,0.8442,0.6507
M03,2025-05-07,Day,480,409,747,884,71,Changeover,0.8521,0.845,0.72
M03,2025-05-07,Night,480,444,686,915,36,Planned Maintenance,0.925,0.7497,0.6935
M04,2025-05-07,Day,480,365,690,787,115,Mechanical Failure,0.7604,0.8767,0.6666
M05,2025-05-07,Day,480,442,689,779,38,Mechanical Failure,0.9208,0.8845,0.8144
M05,2025-05-07,Night,480,416,696,789,64,None,0.8667,0.8821,0.7645
M06,2025-05-07,Day,480,443,650,867,37,Mechanical Failure,0.9229,0.7497,0.6919
M06,2025-05-07,Night,480,340,538,641,140,Mechanical Failure,0.7083,0.8393,0.5945
M07,2025-05-07,Day,480,350,612,688,130,Material Shortage,0.7292,0.8895,0.6486
M07,2025-05-07,Night,480,419,628,838,61,Quality Check Hold,0.8729,0.7494,0.6542
M08,2025-05-07,Day,480,460,985,1124,20,Planned Maintenance,0.9583,0.8763,0.8398
M08,2025-05-07,Night,480,468,789,1052,12,Material Shortage,0.975,0.75,0.7312
M01,2025-05-08,Day,480,362,724,732,118,Planned Maintenance,0.7542,0.9891,0.746
M01,2025-05-08,Night,480,442,662,808,38,Operator Break,0.9208,0.8193,0.7544
M02,2025-05-08,Day,480,456,760,909,24,None,0.95,0.8361,0.7943
M02,2025-05-08,Night,480,368,607,683,112,Planned Maintenance,0.7667,0.8887,0.6814
M03,2025-05-08,Day,480,406,806,919,74,Material Shortage,0.8458,0.877,0.7418
M03,2025-05-08,Night,480,450,720,956,30,Changeover,0.9375,0.7531,0.706
M04,2025-05-08,Day,480,402,693,865,78,Mechanical Failure,0.8375,0.8012,0.671
M04,2025-05-08,Night,480,433,654,873,47,Planned Maintenance,0.9021,0.7491,0.6758
M05,2025-05-08,Day,480,462,661,799,18,Planned Maintenance,0.9625,0.8273,0.7963
M05,2025-05-08,Night,480,370,696,738,110,Electrical Fault,0.7708,0.9431,0.7269
M06,2025-05-08,Day,480,360,514,620,120,Planned Maintenance,0.75,0.829,0.6218
M06,2025-05-08,Night,480,460,774,1033,20,Planned Maintenance,0.9583,0.7493,0.7181
M07,2025-05-08,Day,480,344,696,785,136,Material Shortage,0.7167,0.8866,0.6354
M07,2025-05-08,Night,480,346,469,615,134,None,0.7208,0.7626,0.5497
M08,2025-05-08,Day,480,439,907,981,41,Material Shortage,0.9146,0.9246,0.8456
M08,2025-05-08,Night,480,389,785,963,91,Mechanical Failure,0.8104,0.8152,0.6606
M01,2025-05-09,Day,480,373,674,681,107,Material Shortage,0.7771,0.9897,0.7691
M01,2025-05-09,Night,480,458,683,889,22,Material Shortage,0.9542,0.7683,0.7331
M02,2025-05-09,Day,480,439,759,876,41,Mechanical Failure,0.9146,0.8664,0.7924
M02,2025-05-09,Night,480,433,599,784,47,Operator Break,0.9021,0.764,0.6892
M03,2025-05-09,Day,480,352,703,734,128,Changeover,0.7333,0.9578,0.7024
M03,2025-05-09,Night,480,404,572,710,76,Mechanical Failure,0.8417,0.8056,0.6781
M04,2025-05-09,Day,480,384,666,756,96,Electrical Fault,0.8,0.881,0.7048
M04,2025-05-09,Night,480,430,616,822,50,Quality Check Hold,0.8958,0.7494,0.6713
M05,2025-05-09,Day,480,348,722,730,132,Changeover,0.725,0.989,0.717
M05,2025-05-09,Night,480,411,688,862,69,None,0.8562,0.7981,0.6833
M06,2025-05-09,Day,480,457,672,896,23,Electrical Fault,0.9521,0.75,0.7141
M06,2025-05-09,Night,480,420,560,747,60,Mechanical Failure,0.875,0.7497,0.656
M07,2025-05-09,Day,480,375,567,755,105,Material Shortage,0.7812,0.751,0.5867
M07,2025-05-09,Night,480,452,607,810,28,Changeover,0.9417,0.7494,0.7057
M08,2025-05-09,Day,480,418,810,870,62,Changeover,0.8708,0.931,0.8107
M08,2025-05-09,Night,480,397,668,842,83,Material Shortage,0.8271,0.7933,0.6561
M01,2025-05-10,Day,480,387,660,668,93,Changeover,0.8062,0.988,0.7965
M01,2025-05-10,Night,480,363,875,890,117,None,0.7562,0.9831,0.7434
M02,2025-05-10,Day,480,347,681,688,133,Electrical Fault,0.7229,0.9898,0.7155
M02,2025-05-10,Night,480,453,714,943,27,Operator Break,0.9438,0.7572,0.7146
M03,2025-05-10,Day,480,388,820,852,92,Changeover,0.8083,0.9624,0.7779
M03,2025-05-10,Night,480,391,549,723,89,Quality Check Hold,0.8146,0.7593,0.6185
M04,2025-05-10,Day,480,446,740,931,34,Operator Break,0.9292,0.7948,0.7385
M04,2025-05-10,Night,480,352,531,615,128,None,0.7333,0.8634,0.6331
M05,2025-05-10,Day,480,345,725,733,135,Mechanical Failure,0.7188,0.9891,0.711
M05,2025-05-10,Night,480,406,681,776,74,Electrical Fault,0.8458,0.8776,0.7423
M06,2025-05-10,Day,480,395,580,753,85,Electrical Fault,0.8229,0.7703,0.6339
M06,2025-05-10,Night,480,461,726,968,19,Changeover,0.9604,0.75,0.7203
M07,2025-05-10,Night,480,352,455,606,128,Changeover,0.7333,0.7508,0.5506
M08,2025-05-10,Day,480,356,665,672,124,Mechanical Failure,0.7417,0.9896,0.734
M08,2025-05-10,Night,480,437,822,1013,43,Changeover,0.9104,0.8115,0.7388
M01,2025-05-11,Day,480,380,700,708,100,Planned Maintenance,0.7917,0.9887,0.7828
M01,2025-05-11,Night,480,452,618,788,28,Material Shortage,0.9417,0.7843,0.7386
M02,2025-05-11,Day,480,429,839,900,51,Changeover,0.8938,0.9322,0.8332
M02,2025-05-11,Night,480,366,658,779,114,Mechanical Failure,0.7625,0.8447,0.6441
M03,2025-05-11,Day,480,460,659,844,20,Mechanical Failure,0.9583,0.7808,0.7482
M03,2025-05-11,Night,480,369,733,833,111,None,0.7688,0.88,0.6765
M04,2025-05-11,Day,480,447,703,933,33,Electrical Fault,0.9312,0.7535,0.7017
M04,2025-05-11,Night,480,392,546,722,88,Mechanical Failure,0.8167,0.7562,0.6176
M05,2025-05-11,Night,480,431,730,849,49,Mechanical Failure,0.8979,0.8598,0.772
M06,2025-05-11,Day,480,398,652,835,82,Planned Maintenance,0.8292,0.7808,0.6474
M06,2025-05-11,Night,480,342,582,755,138,Mechanical Failure,0.7125,0.7709,0.5493
M07,2025-05-11,Day,480,435,775,1034,45,Material Shortage,0.9062,0.7495,0.6792
M07,2025-05-11,Night,480,341,603,781,139,None,0.7104,0.7721,0.5485
M08,2025-05-11,Day,480,410,845,941,70,Quality Check Hold,0.8542,0.898,0.7671
M08,2025-05-11,Night,480,366,768,807,114,Changeover,0.7625,0.9517,0.7257
M01,2025-05-12,Day,480,363,647,654,117,Mechanical Failure,0.7562,0.9893,0.7481
M01,2025-05-12,Night,480,426,683,847,54,Planned Maintenance,0.8875,0.8064,0.7157
M02,2025-05-12,Day,480,459,671,840,21,Material Shortage,0.9562,0.7988,0.7638
M02,2025-05-12,Night,480,449,705,941,31,Operator Break,0.9354,0.7492,0.7008
M03,2025-05-12,Day,480,350,660,667,130,Planned Maintenance,0.7292,0.9895,0.7215
M03,2025-05-12,Night,480,366,576,701,114,Operator Break,0.7625,0.8217,0.6265
M04,2025-05-12,Day,480,348,579,617,132,Material Shortage,0.725,0.9384,0.6803
M04,2025-05-12,Night,480,396,555,732,84,None,0.825,0.7582,0.6255
M05,2025-05-12,Day,480,357,797,806,123,Mechanical Failure,0.7438,0.9888,0.7355
M05,2025-05-12,Night,480,398,644,731,82,Changeover,0.8292,0.881,0.7305
M06,2025-05-12,Day,480,460,603,805,20,None,0.9583,0.7491,0.7179
M06,2025-05-12,Night,480,469,792,1057,11,Electrical Fault,0.9771,0.7493,0.7321
